id,month,count
448,2019-05-01 00:00:00,4101
448,2019-06-01 00:00:00,4607
448,2019-07-01 00:00:00,4883
448,2019-08-01 00:00:00,5623
448,2019-09-01 00:00:00,6053
448,2019-10-01 00:00:00,4170
448,2019-11-01 00:00:00,362
448,2019-12-01 00:00:00,2020
450,2019-01-01 00:00:00,2884
450,2019-02-01 00:00:00,2595
450,2019-03-01 00:00:00,3619
450,2019-04-01 00:00:00,4482
450,2019-05-01 00:00:00,4733
450,2019-06-01 00:00:00,4869
450,2019-07-01 00:00:00,5375
450,2019-08-01 00:00:00,6006
450,2019-09-01 00:00:00,6516
450,2019-10-01 00:00:00,6802
450,2019-11-01 00:00:00,4758
450,2019-12-01 00:00:00,2958
453,2019-01-01 00:00:00,3040
453,2019-02-01 00:00:00,2869
453,2019-03-01 00:00:00,3915
453,2019-04-01 00:00:00,4993
453,2019-05-01 00:00:00,6895
453,2019-06-01 00:00:00,8362
453,2019-07-01 00:00:00,8336
453,2019-08-01 00:00:00,7102
453,2019-09-01 00:00:00,7054
453,2019-10-01 00:00:00,6301
453,2019-11-01 00:00:00,4792
453,2019-12-01 00:00:00,3143
454,2019-01-01 00:00:00,1149
454,2019-02-01 00:00:00,1161
454,2019-03-01 00:00:00,1693
454,2019-04-01 00:00:00,2064
454,2019-05-01 00:00:00,2309
454,2019-06-01 00:00:00,2607
454,2019-07-01 00:00:00,4041
454,2019-08-01 00:00:00,4380
454,2019-09-01 00:00:00,5101
454,2019-10-01 00:00:00,3642
454,2019-11-01 00:00:00,2390
454,2019-12-01 00:00:00,1473
455,2019-01-01 00:00:00,2110
455,2019-02-01 00:00:00,2166
455,2019-03-01 00:00:00,2750
455,2019-04-01 00:00:00,3382
455,2019-05-01 00:00:00,3588
455,2019-06-01 00:00:00,3742
455,2019-07-01 00:00:00,3963
455,2019-08-01 00:00:00,4161
455,2019-09-01 00:00:00,2801
455,2019-10-01 00:00:00,3774
455,2019-11-01 00:00:00,2644
455,2019-12-01 00:00:00,1947
456,2019-01-01 00:00:00,2061
456,2019-02-01 00:00:00,1878
456,2019-03-01 00:00:00,2421
456,2019-04-01 00:00:00,2998
456,2019-05-01 00:00:00,3180
456,2019-06-01 00:00:00,3457
456,2019-07-01 00:00:00,3571
456,2019-08-01 00:00:00,5384
456,2019-09-01 00:00:00,3304
456,2019-10-01 00:00:00,3805
456,2019-11-01 00:00:00,2877
456,2019-12-01 00:00:00,2127
458,2019-01-01 00:00:00,2688
458,2019-02-01 00:00:00,2632
458,2019-03-01 00:00:00,3856
458,2019-04-01 00:00:00,6424
458,2019-05-01 00:00:00,4451
458,2019-06-01 00:00:00,8030
458,2019-07-01 00:00:00,7415
458,2019-08-01 00:00:00,8330
458,2019-09-01 00:00:00,9026
458,2019-10-01 00:00:00,8017
458,2019-11-01 00:00:00,5450
458,2019-12-01 00:00:00,2779
459,2019-01-01 00:00:00,4640
459,2019-02-01 00:00:00,4733
459,2019-03-01 00:00:00,5928
459,2019-04-01 00:00:00,8609
459,2019-05-01 00:00:00,9658
459,2019-06-01 00:00:00,10104
459,2019-07-01 00:00:00,10538
459,2019-08-01 00:00:00,11463
459,2019-09-01 00:00:00,11343
459,2019-10-01 00:00:00,9495
459,2019-11-01 00:00:00,6528
459,2019-12-01 00:00:00,3952
460,2019-01-01 00:00:00,1848
460,2019-02-01 00:00:00,1807
460,2019-03-01 00:00:00,2653
460,2019-04-01 00:00:00,3992
460,2019-05-01 00:00:00,4427
460,2019-06-01 00:00:00,4607
460,2019-07-01 00:00:00,1091
460,2019-08-01 00:00:00,5083
460,2019-09-01 00:00:00,5170
460,2019-10-01 00:00:00,3480
460,2019-11-01 00:00:00,2606
460,2019-12-01 00:00:00,1479
461,2019-01-01 00:00:00,3501
461,2019-02-01 00:00:00,3308
461,2019-03-01 00:00:00,4392
461,2019-04-01 00:00:00,5247
461,2019-05-01 00:00:00,5785
461,2019-06-01 00:00:00,6196
461,2019-07-01 00:00:00,6305
461,2019-08-01 00:00:00,6542
461,2019-09-01 00:00:00,7786
461,2019-10-01 00:00:00,6982
461,2019-11-01 00:00:00,5482
461,2019-12-01 00:00:00,3555
462,2019-01-01 00:00:00,2860
462,2019-02-01 00:00:00,2913
462,2019-03-01 00:00:00,4020
462,2019-04-01 00:00:00,5140
462,2019-05-01 00:00:00,7449
462,2019-06-01 00:00:00,8905
462,2019-07-01 00:00:00,8719
462,2019-08-01 00:00:00,7633
462,2019-09-01 00:00:00,8502
462,2019-10-01 00:00:00,7221
462,2019-11-01 00:00:00,4818
462,2019-12-01 00:00:00,3102
464,2019-08-01 00:00:00,1459
464,2019-09-01 00:00:00,3086
464,2019-10-01 00:00:00,2848
464,2019-11-01 00:00:00,1999
464,2019-12-01 00:00:00,1424
465,2019-01-01 00:00:00,4351
465,2019-02-01 00:00:00,4333
465,2019-03-01 00:00:00,5659
465,2019-04-01 00:00:00,6892
465,2019-05-01 00:00:00,6812
465,2019-06-01 00:00:00,7042
465,2019-07-01 00:00:00,8715
465,2019-08-01 00:00:00,8912
465,2019-09-01 00:00:00,9987
465,2019-10-01 00:00:00,10188
465,2019-11-01 00:00:00,7688
465,2019-12-01 00:00:00,4080
466,2019-01-01 00:00:00,3267
466,2019-02-01 00:00:00,3233
466,2019-03-01 00:00:00,4436
466,2019-04-01 00:00:00,5596
466,2019-05-01 00:00:00,6067
466,2019-06-01 00:00:00,6899
466,2019-07-01 00:00:00,6067
466,2019-08-01 00:00:00,6501
466,2019-09-01 00:00:00,6976
466,2019-10-01 00:00:00,6253
466,2019-11-01 00:00:00,4467
466,2019-12-01 00:00:00,2903
467,2019-01-01 00:00:00,1309
467,2019-02-01 00:00:00,1276
467,2019-03-01 00:00:00,1713
467,2019-04-01 00:00:00,2537
467,2019-05-01 00:00:00,2502
467,2019-06-01 00:00:00,2714
467,2019-07-01 00:00:00,2462
467,2019-08-01 00:00:00,2577
467,2019-09-01 00:00:00,2917
467,2019-10-01 00:00:00,2550
467,2019-11-01 00:00:00,1676
467,2019-12-01 00:00:00,1201
468,2019-01-01 00:00:00,4317
468,2019-02-01 00:00:00,3952
468,2019-03-01 00:00:00,5365
468,2019-04-01 00:00:00,6847
468,2019-05-01 00:00:00,4075
468,2019-06-01 00:00:00,1988
468,2019-07-01 00:00:00,7285
468,2019-08-01 00:00:00,8137
468,2019-09-01 00:00:00,9083
468,2019-10-01 00:00:00,9126
468,2019-11-01 00:00:00,6920
468,2019-12-01 00:00:00,4142
469,2019-01-01 00:00:00,2167
469,2019-02-01 00:00:00,2065
469,2019-03-01 00:00:00,2733
469,2019-04-01 00:00:00,3166
469,2019-05-01 00:00:00,3504
469,2019-06-01 00:00:00,5540
469,2019-07-01 00:00:00,4191
469,2019-08-01 00:00:00,4944
469,2019-09-01 00:00:00,4420
469,2019-10-01 00:00:00,4667
469,2019-11-01 00:00:00,3472
469,2019-12-01 00:00:00,2159
470,2019-01-01 00:00:00,2456
470,2019-02-01 00:00:00,2388
470,2019-03-01 00:00:00,3493
470,2019-04-01 00:00:00,4641
470,2019-05-01 00:00:00,5428
470,2019-06-01 00:00:00,5827
470,2019-07-01 00:00:00,5819
470,2019-08-01 00:00:00,5588
470,2019-09-01 00:00:00,5811
470,2019-10-01 00:00:00,4935
470,2019-11-01 00:00:00,3486
470,2019-12-01 00:00:00,2252
471,2019-01-01 00:00:00,777
471,2019-02-01 00:00:00,870
471,2019-03-01 00:00:00,1232
471,2019-04-01 00:00:00,1752
471,2019-05-01 00:00:00,2056
471,2019-06-01 00:00:00,2585
471,2019-07-01 00:00:00,2511
471,2019-08-01 00:00:00,2718
471,2019-09-01 00:00:00,2762
471,2019-10-01 00:00:00,2255
471,2019-11-01 00:00:00,1579
471,2019-12-01 00:00:00,918
472,2019-01-01 00:00:00,4174
472,2019-02-01 00:00:00,3733
472,2019-03-01 00:00:00,4823
472,2019-04-01 00:00:00,5707
472,2019-05-01 00:00:00,5891
472,2019-06-01 00:00:00,6962
472,2019-07-01 00:00:00,6445
472,2019-08-01 00:00:00,7565
472,2019-09-01 00:00:00,7528
472,2019-10-01 00:00:00,7097
472,2019-11-01 00:00:00,5558
472,2019-12-01 00:00:00,3744
473,2019-01-01 00:00:00,1456
473,2019-02-01 00:00:00,1422
473,2019-03-01 00:00:00,2171
473,2019-04-01 00:00:00,3241
473,2019-05-01 00:00:00,3259
473,2019-06-01 00:00:00,3853
473,2019-07-01 00:00:00,3636
473,2019-08-01 00:00:00,3840
473,2019-09-01 00:00:00,4519
473,2019-10-01 00:00:00,3708
473,2019-11-01 00:00:00,2488
473,2019-12-01 00:00:00,1585
474,2019-01-01 00:00:00,2966
474,2019-02-01 00:00:00,3027
474,2019-03-01 00:00:00,3986
474,2019-04-01 00:00:00,5099
474,2019-05-01 00:00:00,5443
474,2019-06-01 00:00:00,6114
474,2019-07-01 00:00:00,5776
474,2019-08-01 00:00:00,6425
474,2019-09-01 00:00:00,6420
474,2019-10-01 00:00:00,6206
474,2019-11-01 00:00:00,4525
474,2019-12-01 00:00:00,3107
476,2019-01-01 00:00:00,2861
476,2019-02-01 00:00:00,2734
476,2019-03-01 00:00:00,4131
476,2019-04-01 00:00:00,4997
476,2019-05-01 00:00:00,4945
476,2019-06-01 00:00:00,5421
476,2019-07-01 00:00:00,5713
476,2019-08-01 00:00:00,6078
476,2019-09-01 00:00:00,6681
476,2019-10-01 00:00:00,5993
476,2019-11-01 00:00:00,4352
476,2019-12-01 00:00:00,3019
477,2019-01-01 00:00:00,5539
477,2019-02-01 00:00:00,5033
477,2019-03-01 00:00:00,6012
477,2019-04-01 00:00:00,7358
477,2019-05-01 00:00:00,8343
477,2019-06-01 00:00:00,8184
477,2019-07-01 00:00:00,8968
477,2019-08-01 00:00:00,9840
477,2019-09-01 00:00:00,9746
477,2019-10-01 00:00:00,9465
477,2019-11-01 00:00:00,6902
477,2019-12-01 00:00:00,4702
478,2019-01-01 00:00:00,2749
478,2019-02-01 00:00:00,2717
478,2019-03-01 00:00:00,3649
478,2019-04-01 00:00:00,4613
478,2019-05-01 00:00:00,5241
478,2019-06-01 00:00:00,6114
478,2019-07-01 00:00:00,6367
478,2019-08-01 00:00:00,6849
478,2019-09-01 00:00:00,6868
478,2019-10-01 00:00:00,6011
478,2019-11-01 00:00:00,4692
478,2019-12-01 00:00:00,3114
479,2019-01-01 00:00:00,3143
479,2019-02-01 00:00:00,3041
479,2019-03-01 00:00:00,4378
479,2019-04-01 00:00:00,5303
479,2019-05-01 00:00:00,5686
479,2019-06-01 00:00:00,6094
479,2019-07-01 00:00:00,6546
479,2019-08-01 00:00:00,7119
479,2019-09-01 00:00:00,7538
479,2019-10-01 00:00:00,6511
479,2019-11-01 00:00:00,4927
479,2019-12-01 00:00:00,3038
480,2019-01-01 00:00:00,2450
480,2019-02-01 00:00:00,2293
480,2019-03-01 00:00:00,3151
480,2019-04-01 00:00:00,3617
480,2019-05-01 00:00:00,3689
480,2019-06-01 00:00:00,4139
480,2019-07-01 00:00:00,4451
480,2019-08-01 00:00:00,4653
480,2019-09-01 00:00:00,4707
480,2019-10-01 00:00:00,2472
481,2019-01-01 00:00:00,1119
481,2019-02-01 00:00:00,1122
481,2019-03-01 00:00:00,1798
481,2019-04-01 00:00:00,2286
481,2019-05-01 00:00:00,2617
481,2019-06-01 00:00:00,3511
481,2019-07-01 00:00:00,4487
481,2019-08-01 00:00:00,3354
481,2019-09-01 00:00:00,3334
481,2019-10-01 00:00:00,2797
481,2019-11-01 00:00:00,1701
481,2019-12-01 00:00:00,1054
482,2019-01-01 00:00:00,2486
482,2019-02-01 00:00:00,2636
482,2019-03-01 00:00:00,3709
482,2019-04-01 00:00:00,4828
482,2019-05-01 00:00:00,5134
482,2019-06-01 00:00:00,6611
482,2019-07-01 00:00:00,7002
482,2019-08-01 00:00:00,8160
482,2019-09-01 00:00:00,8698
482,2019-10-01 00:00:00,7268
482,2019-11-01 00:00:00,4546
482,2019-12-01 00:00:00,2986
483,2019-01-01 00:00:00,590
483,2019-03-01 00:00:00,1494
483,2019-04-01 00:00:00,5206
483,2019-05-01 00:00:00,5902
483,2019-06-01 00:00:00,4692
483,2019-07-01 00:00:00,4494
483,2019-08-01 00:00:00,4491
483,2019-09-01 00:00:00,5559
483,2019-10-01 00:00:00,4825
483,2019-11-01 00:00:00,3375
483,2019-12-01 00:00:00,2077
484,2019-01-01 00:00:00,2240
484,2019-02-01 00:00:00,2208
484,2019-03-01 00:00:00,2459
484,2019-04-01 00:00:00,3633
484,2019-05-01 00:00:00,3894
484,2019-06-01 00:00:00,3865
484,2019-07-01 00:00:00,4856
484,2019-08-01 00:00:00,5058
484,2019-09-01 00:00:00,5244
484,2019-10-01 00:00:00,4738
484,2019-11-01 00:00:00,3848
484,2019-12-01 00:00:00,2294
485,2019-01-01 00:00:00,2212
485,2019-02-01 00:00:00,2150
485,2019-03-01 00:00:00,2804
485,2019-04-01 00:00:00,3398
485,2019-05-01 00:00:00,3855
485,2019-06-01 00:00:00,4742
485,2019-07-01 00:00:00,4030
485,2019-08-01 00:00:00,3886
485,2019-09-01 00:00:00,4023
485,2019-10-01 00:00:00,4165
485,2019-11-01 00:00:00,3300
485,2019-12-01 00:00:00,1952
486,2019-01-01 00:00:00,3486
486,2019-02-01 00:00:00,3290
486,2019-03-01 00:00:00,4341
486,2019-04-01 00:00:00,5750
486,2019-05-01 00:00:00,7909
486,2019-06-01 00:00:00,8506
486,2019-07-01 00:00:00,7305
486,2019-08-01 00:00:00,7392
486,2019-09-01 00:00:00,7458
486,2019-10-01 00:00:00,7526
486,2019-11-01 00:00:00,5599
486,2019-12-01 00:00:00,3454
487,2019-01-01 00:00:00,3348
487,2019-02-01 00:00:00,3320
487,2019-03-01 00:00:00,4196
487,2019-04-01 00:00:00,4904
487,2019-05-01 00:00:00,5122
487,2019-06-01 00:00:00,5466
487,2019-07-01 00:00:00,5715
487,2019-08-01 00:00:00,5604
487,2019-09-01 00:00:00,5843
487,2019-10-01 00:00:00,5241
487,2019-11-01 00:00:00,3605
487,2019-12-01 00:00:00,2656
488,2019-09-01 00:00:00,3
489,2019-06-01 00:00:00,297
489,2019-07-01 00:00:00,7133
489,2019-08-01 00:00:00,8008
489,2019-09-01 00:00:00,8630
489,2019-10-01 00:00:00,7578
489,2019-11-01 00:00:00,5203
489,2019-12-01 00:00:00,3558
490,2019-01-01 00:00:00,5214
490,2019-02-01 00:00:00,5035
490,2019-03-01 00:00:00,7020
490,2019-04-01 00:00:00,8518
490,2019-05-01 00:00:00,9255
490,2019-06-01 00:00:00,7621
490,2019-07-01 00:00:00,9038
490,2019-08-01 00:00:00,9717
490,2019-09-01 00:00:00,11204
490,2019-10-01 00:00:00,10455
490,2019-11-01 00:00:00,7114
490,2019-12-01 00:00:00,4947
491,2019-01-01 00:00:00,4181
491,2019-02-01 00:00:00,4165
491,2019-03-01 00:00:00,4836
491,2019-04-01 00:00:00,6904
491,2019-05-01 00:00:00,7590
491,2019-06-01 00:00:00,7954
491,2019-07-01 00:00:00,8726
491,2019-08-01 00:00:00,11459
491,2019-09-01 00:00:00,9673
491,2019-10-01 00:00:00,8697
491,2019-11-01 00:00:00,6379
491,2019-12-01 00:00:00,3749
492,2019-01-01 00:00:00,4497
492,2019-02-01 00:00:00,4402
492,2019-03-01 00:00:00,5946
492,2019-04-01 00:00:00,6833
492,2019-05-01 00:00:00,9101
492,2019-06-01 00:00:00,10834
492,2019-07-01 00:00:00,8700
492,2019-08-01 00:00:00,8648
492,2019-09-01 00:00:00,7068
492,2019-10-01 00:00:00,6554
492,2019-11-01 00:00:00,5469
492,2019-12-01 00:00:00,4148
493,2019-01-01 00:00:00,1811
493,2019-04-01 00:00:00,227
493,2019-05-01 00:00:00,3745
493,2019-06-01 00:00:00,4267
493,2019-07-01 00:00:00,5167
493,2019-08-01 00:00:00,5394
493,2019-09-01 00:00:00,6184
493,2019-10-01 00:00:00,6238
493,2019-11-01 00:00:00,4360
493,2019-12-01 00:00:00,2633
494,2019-01-01 00:00:00,3356
494,2019-02-01 00:00:00,3452
494,2019-03-01 00:00:00,4536
494,2019-04-01 00:00:00,5734
494,2019-05-01 00:00:00,5762
494,2019-06-01 00:00:00,6476
494,2019-07-01 00:00:00,7100
494,2019-08-01 00:00:00,7286
494,2019-09-01 00:00:00,8023
494,2019-10-01 00:00:00,7034
494,2019-11-01 00:00:00,5390
494,2019-12-01 00:00:00,3680
495,2019-01-01 00:00:00,2308
495,2019-02-01 00:00:00,2331
495,2019-03-01 00:00:00,3293
495,2019-04-01 00:00:00,3954
495,2019-05-01 00:00:00,4191
495,2019-06-01 00:00:00,4916
495,2019-07-01 00:00:00,5252
495,2019-08-01 00:00:00,5513
495,2019-09-01 00:00:00,5322
495,2019-10-01 00:00:00,3504
495,2019-12-01 00:00:00,1884
496,2019-01-01 00:00:00,3439
496,2019-02-01 00:00:00,3275
496,2019-03-01 00:00:00,4238
496,2019-04-01 00:00:00,5631
496,2019-05-01 00:00:00,6143
496,2019-06-01 00:00:00,6401
496,2019-07-01 00:00:00,6484
496,2019-08-01 00:00:00,7530
496,2019-09-01 00:00:00,8396
496,2019-10-01 00:00:00,7542
496,2019-11-01 00:00:00,5018
496,2019-12-01 00:00:00,3337
497,2019-01-01 00:00:00,5786
497,2019-02-01 00:00:00,5903
497,2019-03-01 00:00:00,8089
497,2019-04-01 00:00:00,10411
497,2019-05-01 00:00:00,11737
497,2019-06-01 00:00:00,10747
497,2019-07-01 00:00:00,12456
497,2019-08-01 00:00:00,14345
497,2019-09-01 00:00:00,14655
497,2019-10-01 00:00:00,12390
497,2019-11-01 00:00:00,9103
497,2019-12-01 00:00:00,6159
498,2019-01-01 00:00:00,3617
498,2019-02-01 00:00:00,3368
498,2019-03-01 00:00:00,4444
498,2019-04-01 00:00:00,5150
498,2019-05-01 00:00:00,827
499,2019-01-01 00:00:00,3761
499,2019-02-01 00:00:00,4547
499,2019-03-01 00:00:00,6211
499,2019-04-01 00:00:00,9248
499,2019-05-01 00:00:00,10353
499,2019-06-01 00:00:00,11680
499,2019-07-01 00:00:00,11382
499,2019-08-01 00:00:00,11964
499,2019-09-01 00:00:00,12274
499,2019-10-01 00:00:00,10086
499,2019-11-01 00:00:00,6973
499,2019-12-01 00:00:00,4688
500,2019-01-01 00:00:00,2357
500,2019-02-01 00:00:00,2213
500,2019-03-01 00:00:00,2786
500,2019-04-01 00:00:00,3611
500,2019-05-01 00:00:00,4426
500,2019-06-01 00:00:00,3382
500,2019-07-01 00:00:00,3962
500,2019-08-01 00:00:00,4484
500,2019-09-01 00:00:00,4253
500,2019-10-01 00:00:00,4316
500,2019-11-01 00:00:00,3188
500,2019-12-01 00:00:00,2060
501,2019-01-01 00:00:00,1709
501,2019-02-01 00:00:00,1881
501,2019-03-01 00:00:00,2690
501,2019-04-01 00:00:00,4181
501,2019-05-01 00:00:00,5723
501,2019-06-01 00:00:00,6802
501,2019-07-01 00:00:00,7518
501,2019-08-01 00:00:00,7916
501,2019-09-01 00:00:00,8128
501,2019-10-01 00:00:00,6439
501,2019-11-01 00:00:00,4285
501,2019-12-01 00:00:00,2446
502,2019-01-01 00:00:00,2269
502,2019-02-01 00:00:00,2185
502,2019-03-01 00:00:00,2860
502,2019-04-01 00:00:00,3226
502,2019-05-01 00:00:00,3394
502,2019-06-01 00:00:00,3613
502,2019-07-01 00:00:00,3800
502,2019-08-01 00:00:00,3666
502,2019-09-01 00:00:00,1466
502,2019-11-01 00:00:00,1987
502,2019-12-01 00:00:00,2105
503,2019-01-01 00:00:00,2948
503,2019-02-01 00:00:00,2772
503,2019-03-01 00:00:00,3622
503,2019-04-01 00:00:00,4605
503,2019-05-01 00:00:00,5187
503,2019-06-01 00:00:00,5415
503,2019-07-01 00:00:00,5555
503,2019-08-01 00:00:00,6208
503,2019-09-01 00:00:00,6615
503,2019-10-01 00:00:00,5932
503,2019-11-01 00:00:00,4262
503,2019-12-01 00:00:00,2681
504,2019-01-01 00:00:00,4236
504,2019-02-01 00:00:00,4262
504,2019-03-01 00:00:00,5504
504,2019-04-01 00:00:00,7213
504,2019-05-01 00:00:00,7863
504,2019-06-01 00:00:00,8385
504,2019-07-01 00:00:00,8570
504,2019-08-01 00:00:00,8854
504,2019-09-01 00:00:00,9634
504,2019-10-01 00:00:00,8171
504,2019-11-01 00:00:00,6309
504,2019-12-01 00:00:00,3552
505,2019-01-01 00:00:00,4575
505,2019-02-01 00:00:00,4257
505,2019-03-01 00:00:00,5693
505,2019-04-01 00:00:00,7421
505,2019-05-01 00:00:00,1170
505,2019-07-01 00:00:00,9561
505,2019-08-01 00:00:00,9899
505,2019-09-01 00:00:00,10133
505,2019-10-01 00:00:00,9814
505,2019-11-01 00:00:00,7940
505,2019-12-01 00:00:00,5194
507,2019-01-01 00:00:00,3462
507,2019-02-01 00:00:00,3382
507,2019-03-01 00:00:00,4380
507,2019-04-01 00:00:00,5548
507,2019-05-01 00:00:00,5454
507,2019-06-01 00:00:00,5834
507,2019-07-01 00:00:00,6323
507,2019-08-01 00:00:00,6849
507,2019-09-01 00:00:00,8006
507,2019-10-01 00:00:00,7098
507,2019-11-01 00:00:00,5323
507,2019-12-01 00:00:00,3384
508,2019-01-01 00:00:00,1965
508,2019-02-01 00:00:00,1882
508,2019-03-01 00:00:00,2817
508,2019-04-01 00:00:00,3711
508,2019-05-01 00:00:00,4381
508,2019-06-01 00:00:00,4873
508,2019-07-01 00:00:00,5052
508,2019-08-01 00:00:00,5240
508,2019-09-01 00:00:00,5487
508,2019-10-01 00:00:00,5483
508,2019-11-01 00:00:00,3990
508,2019-12-01 00:00:00,1916
509,2019-01-01 00:00:00,3444
509,2019-02-01 00:00:00,3273
509,2019-03-01 00:00:00,4735
509,2019-04-01 00:00:00,6211
509,2019-05-01 00:00:00,40
509,2019-08-01 00:00:00,6368
509,2019-09-01 00:00:00,7735
509,2019-10-01 00:00:00,6911
509,2019-11-01 00:00:00,5158
509,2019-12-01 00:00:00,3489
513,2019-01-01 00:00:00,1900
513,2019-02-01 00:00:00,1904
513,2019-03-01 00:00:00,2473
513,2019-04-01 00:00:00,3007
513,2019-05-01 00:00:00,3078
513,2019-06-01 00:00:00,3148
513,2019-07-01 00:00:00,3229
513,2019-08-01 00:00:00,4043
513,2019-09-01 00:00:00,3589
513,2019-10-01 00:00:00,4653
513,2019-11-01 00:00:00,4323
513,2019-12-01 00:00:00,2648
514,2019-01-01 00:00:00,2553
514,2019-02-01 00:00:00,2714
514,2019-03-01 00:00:00,4275
514,2019-04-01 00:00:00,8221
514,2019-05-01 00:00:00,11144
514,2019-06-01 00:00:00,13512
514,2019-07-01 00:00:00,12983
514,2019-08-01 00:00:00,13435
514,2019-09-01 00:00:00,13159
514,2019-10-01 00:00:00,9334
514,2019-11-01 00:00:00,5169
514,2019-12-01 00:00:00,2801
515,2019-01-01 00:00:00,2653
515,2019-02-01 00:00:00,2500
515,2019-03-01 00:00:00,3470
515,2019-04-01 00:00:00,3937
515,2019-05-01 00:00:00,4525
515,2019-06-01 00:00:00,5277
515,2019-07-01 00:00:00,5163
515,2019-08-01 00:00:00,5221
515,2019-09-01 00:00:00,5402
515,2019-10-01 00:00:00,4952
515,2019-11-01 00:00:00,4264
515,2019-12-01 00:00:00,2587
516,2019-01-01 00:00:00,984
516,2019-02-01 00:00:00,1043
516,2019-03-01 00:00:00,1435
516,2019-04-01 00:00:00,1808
516,2019-05-01 00:00:00,1808
516,2019-06-01 00:00:00,2127
516,2019-07-01 00:00:00,2399
516,2019-08-01 00:00:00,2466
516,2019-09-01 00:00:00,1805
516,2019-10-01 00:00:00,2289
516,2019-11-01 00:00:00,1481
516,2019-12-01 00:00:00,949
517,2019-01-01 00:00:00,4234
517,2019-02-01 00:00:00,3901
517,2019-03-01 00:00:00,4806
517,2019-04-01 00:00:00,5499
517,2019-05-01 00:00:00,5494
517,2019-06-01 00:00:00,4962
517,2019-07-01 00:00:00,5284
517,2019-08-01 00:00:00,6324
517,2019-09-01 00:00:00,7244
517,2019-10-01 00:00:00,7615
517,2019-11-01 00:00:00,5486
517,2019-12-01 00:00:00,3148
518,2019-01-01 00:00:00,3129
518,2019-02-01 00:00:00,2862
518,2019-03-01 00:00:00,4049
518,2019-04-01 00:00:00,5063
518,2019-05-01 00:00:00,5551
518,2019-06-01 00:00:00,6055
518,2019-07-01 00:00:00,6505
518,2019-08-01 00:00:00,6736
518,2019-09-01 00:00:00,7719
518,2019-10-01 00:00:00,6427
518,2019-11-01 00:00:00,4636
518,2019-12-01 00:00:00,3235
519,2019-01-01 00:00:00,8874
519,2019-02-01 00:00:00,8084
519,2019-03-01 00:00:00,10889
519,2019-04-01 00:00:00,13625
519,2019-05-01 00:00:00,14720
519,2019-06-01 00:00:00,14778
519,2019-07-01 00:00:00,16348
519,2019-08-01 00:00:00,16564
519,2019-09-01 00:00:00,16969
519,2019-10-01 00:00:00,16426
519,2019-11-01 00:00:00,11736
519,2019-12-01 00:00:00,7562
520,2019-01-01 00:00:00,2059
520,2019-02-01 00:00:00,2082
520,2019-03-01 00:00:00,3136
520,2019-04-01 00:00:00,5243
520,2019-05-01 00:00:00,5821
520,2019-06-01 00:00:00,5285
520,2019-07-01 00:00:00,5957
520,2019-08-01 00:00:00,4423
520,2019-09-01 00:00:00,5722
520,2019-10-01 00:00:00,5508
520,2019-11-01 00:00:00,4496
520,2019-12-01 00:00:00,2049
522,2019-01-01 00:00:00,1989
522,2019-02-01 00:00:00,1884
522,2019-03-01 00:00:00,2414
522,2019-04-01 00:00:00,2930
522,2019-05-01 00:00:00,2934
522,2019-06-01 00:00:00,2840
522,2019-07-01 00:00:00,3676
522,2019-08-01 00:00:00,4515
522,2019-09-01 00:00:00,3202
522,2019-10-01 00:00:00,3611
522,2019-11-01 00:00:00,2733
522,2019-12-01 00:00:00,1734
523,2019-01-01 00:00:00,4614
523,2019-02-01 00:00:00,4644
523,2019-03-01 00:00:00,6087
523,2019-04-01 00:00:00,7467
523,2019-05-01 00:00:00,7778
523,2019-06-01 00:00:00,8160
523,2019-07-01 00:00:00,8742
523,2019-08-01 00:00:00,9162
523,2019-09-01 00:00:00,9557
523,2019-10-01 00:00:00,9058
523,2019-11-01 00:00:00,6658
523,2019-12-01 00:00:00,4169
524,2019-01-01 00:00:00,2720
524,2019-02-01 00:00:00,3208
524,2019-03-01 00:00:00,3245
524,2019-04-01 00:00:00,4495
524,2019-05-01 00:00:00,4841
524,2019-06-01 00:00:00,2651
525,2019-01-01 00:00:00,1546
525,2019-02-01 00:00:00,1756
525,2019-03-01 00:00:00,3473
525,2019-04-01 00:00:00,6051
525,2019-05-01 00:00:00,7503
525,2019-06-01 00:00:00,8074
525,2019-07-01 00:00:00,8310
525,2019-08-01 00:00:00,9445
525,2019-09-01 00:00:00,9853
525,2019-10-01 00:00:00,7881
525,2019-11-01 00:00:00,4694
525,2019-12-01 00:00:00,2273
526,2019-01-01 00:00:00,2597
526,2019-02-01 00:00:00,2673
526,2019-03-01 00:00:00,3591
526,2019-04-01 00:00:00,4584
526,2019-05-01 00:00:00,6763
526,2019-06-01 00:00:00,1889
526,2019-07-01 00:00:00,5580
526,2019-08-01 00:00:00,5823
526,2019-09-01 00:00:00,5994
526,2019-10-01 00:00:00,5720
526,2019-11-01 00:00:00,4369
526,2019-12-01 00:00:00,2807
528,2019-01-01 00:00:00,3163
528,2019-02-01 00:00:00,3096
528,2019-03-01 00:00:00,4276
528,2019-04-01 00:00:00,5481
528,2019-05-01 00:00:00,5629
528,2019-06-01 00:00:00,5865
528,2019-07-01 00:00:00,6327
528,2019-08-01 00:00:00,6269
528,2019-09-01 00:00:00,7128
528,2019-10-01 00:00:00,6739
528,2019-11-01 00:00:00,5090
528,2019-12-01 00:00:00,3336
